Date,Open,High,Low,Close,Volume,Adj Close
2009-03-30,52.50,53.15,52.50,52.75,3630300,44.72
2009-03-27,52.50,52.75,52.25,52.35,6408900,44.38
2009-03-26,53.30,53.45,52.60,52.75,8942500,44.72
2009-03-25,53.60,53.95,53.30,53.45,5969700,45.31
2009-03-24,54.25,54.50,53.80,54.00,5429100,45.78
2009-03-23,54.40,55.00,54.00,54.80,5620500,46.45
2009-03-20,53.90,54.25,53.65,53.65,3435200,45.48
2009-03-19,53.75,54.50,53.70,54.40,3385700,46.12
2009-03-18,53.90,54.40,53.65,54.05,2938200,45.82
2009-03-17,53.95,54.35,53.55,54.35,2665200,46.07
2009-03-16,54.10,54.10,53.65,54.00,3117100,45.78
2009-03-13,54.50,54.50,53.65,54.20,3763200,45.95
2009-03-12,54.10,54.25,53.75,54.00,3770800,45.78
2009-03-11,54.40,54.55,53.70,53.70,4546300,45.52
2009-03-10,55.00,55.30,54.30,54.30,4833800,46.03
2009-03-09,55.00,55.60,53.70,55.00,5408000,46.62
2009-03-06,53.80,54.50,53.40,53.90,7555200,45.69
2009-03-05,54.00,54.50,53.00,53.90,6259700,45.69
2009-03-04,55.50,55.75,54.05,54.95,4673700,46.58
2009-03-03,56.20,56.75,55.25,55.50,3625300,47.05
2009-03-02,57.00,57.10,56.50,56.75,5465700,48.11
2009-02-27,55.15,57.55,55.15,57.55,6005300,48.79
2009-02-26,55.00,55.70,54.55,55.70,5600500,47.22
2009-02-25,54.60,55.50,53.70,55.20,6028900,46.79
2009-02-24,53.40,54.20,53.30,54.20,3251200,45.95
2009-02-23,52.75,54.65,52.75,54.65,6600400,46.33
2009-02-20,52.95,53.20,52.05,52.70,4081200,44.67
2009-02-19,51.95,53.60,51.65,53.60,4815600,45.44
2009-02-18,52.00,52.90,51.90,52.90,4540900,44.84
2009-02-17,52.25,52.25,51.45,52.20,3103700,44.25
2009-02-16,52.05,52.30,51.30,52.30,1803900,44.34
2009-02-13,52.00,52.20,51.65,52.20,1905100,44.25
2009-02-12,52.20,52.20,51.60,51.60,1840100,43.74
2009-02-11,52.20,52.25,51.30,51.75,2472000,43.87
2009-02-10,51.30,52.20,51.25,52.10,3473300,44.17
2009-02-09,51.20,51.85,51.20,51.70,4722800,43.83
2009-02-06,51.70,52.00,51.50,52.00,2324500,44.08
2009-02-05,51.65,51.95,51.10,51.20,4764200,43.40
2009-02-04,52.00,52.70,51.40,51.85,4326300,43.95
2009-02-03,53.00,53.00,51.60,52.00,3551100,44.08
2009-02-02,52.80,53.00,52.30,52.65,5172800,44.63
2009-01-30,52.60,52.90,52.00,52.75,4748500,44.72
2009-01-29,53.00,53.00,51.30,52.20,6230900,44.25
2009-01-28,51.35,51.35,51.35,51.35,000,43.53
2009-01-27,51.35,51.35,51.35,51.35,000,43.53
2009-01-26,51.15,51.15,51.15,51.15,000,43.36
2009-01-23,51.50,51.70,50.80,51.35,4355900,43.53
2009-01-22,52.40,52.40,51.50,51.70,4070500,43.83
2009-01-21,52.10,52.80,50.50,51.60,5918000,43.74
2009-01-20,52.95,53.00,52.05,53.00,4024100,44.93
2009-01-19,52.30,52.95,52.30,52.90,2797700,44.84
2009-01-16,52.30,52.80,51.50,51.80,2484800,43.91
2009-01-15,52.40,52.60,51.15,52.05,3436600,44.12
2009-01-14,52.40,53.00,52.40,52.60,2788900,44.59
2009-01-13,52.75,53.00,52.15,52.40,5014000,44.42
2009-01-12,52.75,52.75,51.70,52.40,4702400,44.42
2009-01-09,52.15,52.15,51.45,51.90,3949900,44.00
2009-01-08,51.70,52.30,51.35,51.60,7682400,43.74
2009-01-07,51.80,52.00,51.35,51.40,5171800,43.57
2009-01-06,51.30,52.15,51.30,51.40,6881200,43.57
2009-01-05,52.10,52.35,51.30,51.60,6921400,43.74
2009-01-02,52.60,53.00,51.90,52.40,2907200,44.42
2009-01-01,52.60,52.60,52.60,52.60,000,44.59
2008-12-31,52.90,52.90,51.80,52.60,1803100,44.59
2008-12-30,52.50,52.85,52.05,52.70,4350600,44.67
2008-12-29,52.00,52.35,51.30,52.20,3012900,44.25
2008-12-26,51.70,51.70,51.70,51.70,000,43.83
2008-12-25,51.70,51.70,51.70,51.70,000,43.83
2008-12-24,52.10,52.20,51.40,51.70,1504000,43.83
2008-12-23,49.90,51.90,49.90,51.90,5933800,44.00
2008-12-22,49.85,50.65,49.85,50.30,4180400,42.64
2008-12-19,50.40,50.85,49.10,49.10,8215300,41.62
2008-12-18,50.40,51.10,50.25,50.60,5651300,42.89
2008-12-17,52.00,52.00,50.05,50.25,9242000,42.60
2008-12-16,52.00,52.20,51.10,51.45,5290700,43.61
2008-12-15,53.20,53.20,51.10,51.85,4660500,43.95
2008-12-12,51.60,52.00,51.10,51.45,7571700,43.61
2008-12-11,52.50,52.65,51.85,51.95,7374100,44.04
2008-12-10,54.20,54.20,52.55,52.95,9079400,44.89
2008-12-09,54.15,55.20,53.65,53.65,3277700,45.48
